phage,host,study,label,k3dist,k6dist,GCdiff,Homology,host_species,host_genus
nc 026014,escherichia coli,NCBI_HR,1,0.0291276674670537,0.112298649148158,2.09997670901162,1,escherichia coli,escherichia
nc 025830,escherichia coli,NCBI_HR,1,0.271026455158841,0.281860468368764,-10.7264193276513,1,escherichia coli,escherichia
nc 025822,vibrio alginolyticus,NCBI_HR,1,0.365605264892231,0.364429763100723,-1.20896407376982,0,vibrio alginolyticus,vibrio
nc 025454,ralstonia solanacearum,NCBI_HR,1,0.0592458149714104,0.24795914165668,-7.49706010467716,1,ralstonia solanacearum,ralstonia
nc 025453,enterococcus faecalis,NCBI_HR,1,0.0894237330298728,0.190335886162915,-2.63363309794922,1,enterococcus faecalis,enterococcus
nc 025446,escherichia coli,NCBI_HR,1,0.17280152157532,0.214447537806171,-5.7383701164678,0,escherichia coli,escherichia
nc 025445,escherichia coli,NCBI_HR,1,0.285941852402058,0.313282558834007,4.91637250571068,0,escherichia coli,escherichia
nc 025441,escherichia coli,NCBI_HR,1,0.105816327739908,0.199893873572469,-4.57272466706748,0,escherichia coli,escherichia
nc 025437,shigella flexneri,NCBI_HR,1,0.190090328922408,0.291302853931219,-13.3311327036446,1,shigella flexneri,shigella
nc 025434,shigella flexneri,NCBI_HR,1,0.0604202143321321,0.119461766492163,-1.54266369203562,1,shigella flexneri,shigella
nc 025422,caulobacter crescentus,NCBI_HR,1,0.174900841526026,0.289181975635317,-29.3520737035266,0,caulobacter crescentus,caulobacter
nc 025417,staphylococcus xylosus,NCBI_HR,1,0.514643107525306,0.362854377263622,-2.64706120072825,0,staphylococcus xylosus,staphylococcus
nc 025460,staphylococcus aureus,NCBI_HR,1,0.122335212443724,0.221876218431147,0.513197077243866,1,staphylococcus aureus,staphylococcus
nc 025448,escherichia coli,NCBI_HR,1,0.154130670910937,0.25364806519686,-15.285053981024,1,escherichia coli,escherichia
nc 025425,escherichia coli,NCBI_HR,1,0.106999135937348,0.202358540194492,-10.2218973271189,0,escherichia coli,escherichia
nc 025419,escherichia coli,NCBI_HR,1,0.153859125867815,0.25307710390525,-15.3967200250192,1,escherichia coli,escherichia
nc 025467,enterococcus faecium,NCBI_HR,1,0.240272652460642,0.343738282755882,-5.39444366087917,0,enterococcus faecium,enterococcus
nc 025465,enterococcus faecalis,NCBI_HR,1,0.267372179637034,0.286980247205165,-3.03988104104447,1,enterococcus faecalis,enterococcus
nc 025462,acinetobacter baumannii,NCBI_HR,1,0.288601379688902,0.313442341616473,-1.69309133267748,0,acinetobacter baumannii,acinetobacter
nc 025459,aeromonas hydrophila,NCBI_HR,1,0.225046554796876,0.276035453866719,-8.72204151094094,0,aeromonas hydrophila,aeromonas
nc 025457,acinetobacter baumannii,NCBI_HR,1,0.451723797736401,0.409023603443678,2.20340811581939,0,acinetobacter baumannii,acinetobacter
nc 025449,escherichia coli,NCBI_HR,1,0.149528705438328,0.251155102472126,-15.359513513401,1,escherichia coli,escherichia
nc 025447,escherichia coli,NCBI_HR,1,0.330310835141935,0.347908457817234,-16.6564684163709,0,escherichia coli,escherichia
nc 025443,salmonella enterica,NCBI_HR,1,0.220922901652894,0.254317625275517,-9.05828169795478,0,salmonella enterica,salmonella
nc 024208,lactococcus lactis,NCBI_HR,1,0.315358283952851,0.340125946526653,-1.5035926635888,0,lactococcus lactis,lactococcus
nc 024203,lactococcus lactis,NCBI_HR,1,0.312954495306212,0.341595681300215,-1.46983638255256,0,lactococcus lactis,lactococcus
nc 023614,croceibacter atlanticus,NCBI_HR,1,0.447602174432642,0.442181112142537,5.02194542888307,0,croceibacter atlanticus,croceibacter
nc 023612,geobacillus kaustophilus,NCBI_HR,1,0.154243493501865,0.230948261315642,-8.7639449771079,0,geobacillus kaustophilus,geobacillus
nc 023605,vibrio alginolyticus,NCBI_HR,1,0.0657452924102283,0.17527985547374,-0.982078188574221,0,vibrio alginolyticus,vibrio
nc 023549,clavibacter michiganensis,NCBI_HR,1,0.197362888822023,0.249211184685162,-10.8562401435659,0,clavibacter michiganensis,clavibacter
nc 023599,bacillus thuringiensis,NCBI_HR,1,0.0652947647554164,0.185802511709322,0.211094566814204,1,bacillus thuringiensis,bacillus
nc 023593,escherichia coli,NCBI_HR,1,0.455830305784119,0.402794038304195,-8.40062024154489,0,escherichia coli,escherichia
nc 023591,mycobacterium abscessus,NCBI_HR,1,0.0490259172682344,0.0995014760193764,-1.53476933978483,0,mycobacterium abscessus,mycobacterium
nc 023590,acinetobacter baumannii,NCBI_HR,1,0.303582328377938,0.360518173252334,6.51230970773908,0,acinetobacter baumannii,acinetobacter
nc 023589,shigella boydii,NCBI_HR,1,0.461480544152975,0.402030977620694,-8.51291754769163,0,shigella boydii,shigella
nc 023581,acinetobacter baumannii,NCBI_HR,1,0.335819502919245,0.324299171913464,-1.19662512834784,0,acinetobacter baumannii,acinetobacter
nc 023579,erwinia amylovora,NCBI_HR,1,0.292674701925387,0.301459250215115,-6.56086556559538,0,erwinia amylovora,erwinia
nc 023570,acinetobacter baumannii,NCBI_HR,1,0.423393163244565,0.389468482709279,3.22290133007166,0,acinetobacter baumannii,acinetobacter
nc 023569,vibrio parahaemolyticus,NCBI_HR,1,0.171080821269854,0.211374228874981,0.732175648573552,0,vibrio parahaemolyticus,vibrio
nc 023561,enterobacter cloacae,NCBI_HR,1,0.219174774951289,0.291562625691985,-15.8360574047792,0,enterobacter cloacae,enterobacter
nc 023557,erwinia amylovora,NCBI_HR,1,0.227036794137149,0.235062352138056,-3.72109241253389,0,erwinia amylovora,erwinia
nc 023556,achromobacter xylosoxidans,NCBI_HR,1,0.226548336660428,0.255492825791899,-13.0005628911573,0,achromobacter xylosoxidans,achromobacter
nc 023555,edwardsiella ictaluri,NCBI_HR,1,0.152928812325573,0.216583713855138,-1.97906243514217,0,edwardsiella ictaluri,edwardsiella
nc 023610,erwinia amylovora,NCBI_HR,1,0.375205181134913,0.328944146657973,-1.26131487932376,0,erwinia amylovora,erwinia
nc 023608,salmonella enterica,NCBI_HR,1,0.145201997069817,0.237089976437156,-2.05056103353358,0,salmonella enterica,salmonella
nc 023583,pseudomonas aeruginosa,NCBI_HR,1,0.426097324658828,0.378399275461607,-14.1141408791261,0,pseudomonas aeruginosa,pseudomonas
nc 023576,citrobacter rodentium,NCBI_HR,1,0.565129102644185,0.477182131643094,-4.23126429022249,0,citrobacter rodentium,citrobacter
nc 023688,aeromonas salmonicida,NCBI_HR,1,0.23342592336566,0.307299800645592,-16.4820968663025,0,aeromonas salmonicida,aeromonas
nc 024212,enterococcus faecalis,NCBI_HR,1,0.343954456877052,0.380128396750766,2.32770701581929,1,enterococcus faecalis,enterococcus
nc 024204,salmonella enterica,NCBI_HR,1,0.142472468933279,0.238555832107147,-2.17434294894404,0,salmonella enterica,salmonella
nc 024149,lactococcus garvieae,NCBI_HR,1,0.229177026553606,0.314056745618364,-7.6486814384942,0,lactococcus garvieae,lactococcus
nc 024146,escherichia coli,NCBI_HR,1,0.194599623246657,0.296857440681799,-6.87601391417764,0,escherichia coli,escherichia
nc 024139,escherichia coli,NCBI_HR,1,0.330686672431868,0.328861290295863,-11.530159549239,0,escherichia coli,escherichia
nc 024134,escherichia coli,NCBI_HR,1,0.325826906263722,0.312167166485207,-7.16157591220288,0,escherichia coli,escherichia
nc 024121,serratia marcescens,NCBI_HR,1,0.244040276558901,0.29922811681895,-17.9557592762645,0,serratia marcescens,serratia
nc 021342,edwardsiella ictaluri,NCBI_HR,1,0.378143148258021,0.358269442887093,-4.84485791817029,0,edwardsiella ictaluri,edwardsiella
nc 022980,brevibacillus laterosporus,NCBI_HR,1,0.106071689762389,0.202354426392584,-2.22490827885165,1,brevibacillus laterosporus,brevibacillus
nc 022774,bacillus megaterium,NCBI_HR,1,0.145956195745224,0.221342404066609,-3.04298072268944,0,bacillus megaterium,bacillus
nc 022768,salmonella typhimurium,NCBI_HR,1,0.242360553169935,0.260552019347151,-6.60544760890797,0,salmonella typhimurium,salmonella
nc 023865,pectobacterium carotovorum,NCBI_HR,1,0.264731650990187,0.317827723719901,-6.84343533415267,0,pectobacterium carotovorum,pectobacterium
nc 023859,microbacterium oxydans,NCBI_HR,1,0.0853830313056413,0.181588576489897,-5.54688320498315,0,microbacterium oxydans,microbacterium
nc 023743,escherichia coli,NCBI_HR,1,0.173097646816141,0.245979811660062,-6.75175720242989,0,escherichia coli,escherichia
nc 023736,ralstonia solanacearum,NCBI_HR,1,0.284418213768458,0.295137872614751,-5.11625622822693,0,ralstonia solanacearum,ralstonia
nc 023719,bacillus megaterium,NCBI_HR,1,0.19090177012444,0.227776818900466,-8.34909884501139,0,bacillus megaterium,bacillus
nc 023717,cronobacter sakazakii,NCBI_HR,1,0.370657328730359,0.340309210166167,-6.31697493423762,0,cronobacter sakazakii,cronobacter
nc 023715,yersinia pestis,NCBI_HR,1,0.576394265258742,0.498951757418346,-0.536462418107121,0,yersinia pestis,yersinia
nc 023700,pseudomonas aeruginosa,NCBI_HR,1,0.0637752387142582,0.146784592888206,-1.71260535644306,1,pseudomonas aeruginosa,pseudomonas
nc 020877,staphylococcus aureus,NCBI_HR,1,0.603463633822844,0.433137477030833,-2.87959421298014,1,staphylococcus aureus,staphylococcus
nc 020878,prochlorococcus marinus,NCBI_HR,1,0.372303089846387,0.370353689052422,8.21067621544132,1,prochlorococcus marinus,prochlorococcus
nc 014467,escherichia coli,NCBI_HR,1,0.132207934378975,0.189783818678379,-7.24935570843679,0,escherichia coli,escherichia
nc 017974,cronobacter sakazakii,NCBI_HR,1,0.346643359123986,0.326821584047901,-5.92558142065846,0,cronobacter sakazakii,cronobacter
nc 018273,leuconostoc mesenteroides,NCBI_HR,1,0.131735843167568,0.278638921225571,-1.30109505550958,0,leuconostoc mesenteroides,leuconostoc
nc 018270,weissella cibaria,NCBI_HR,1,0.147396135430968,0.284651759146511,-1.24233541935759,0,weissella cibaria,weissella
nc 018277,staphylococcus pasteuri,NCBI_HR,1,0.127032248699795,0.233032359695329,3.99472823945794,0,staphylococcus pasteuri,staphylococcus
nc 018285,streptococcus salivarius,NCBI_HR,1,0.133667396292474,0.238761160007669,1.10576463468266,1,streptococcus salivarius,streptococcus
nc 018086,enterococcus faecalis,NCBI_HR,1,0.329751605977544,0.373032394134737,2.76874488134931,1,enterococcus faecalis,enterococcus
nc 018085,bacillus thuringiensis,NCBI_HR,1,0.0631073215902088,0.175085464030097,-0.0473205352493267,1,bacillus thuringiensis,bacillus
nc 018084,clostridium perfringens,NCBI_HR,1,0.434871169445388,0.415111179112345,5.96493978258507,1,clostridium perfringens,clostridium
nc 018083,clostridium perfringens,NCBI_HR,1,0.441354512982673,0.41714509971185,5.97354802758478,1,clostridium perfringens,clostridium
nc 017981,xanthomonas vesicatoria,NCBI_HR,1,0.113775002059516,0.238588129803077,-11.8117681358641,0,xanthomonas vesicatoria,xanthomonas
nc 017976,bacillus cereus,NCBI_HR,1,0.410909439326443,0.396418208808013,6.41052899361662,0,bacillus cereus,bacillus
nc 017972,pseudomonas putida,NCBI_HR,1,0.175537934129903,0.230511517193425,-10.6407207475516,0,pseudomonas putida,pseudomonas
nc 016762,pseudomonas aeruginosa,NCBI_HR,1,0.0181741294187259,0.0910507796253676,-4.33262901341509,1,pseudomonas aeruginosa,pseudomonas
nc 017984,acinetobacter baumannii,NCBI_HR,1,0.0656880775772082,0.171666377790391,-1.21938606679144,1,acinetobacter baumannii,acinetobacter
nc 017978,clostridium perfringens,NCBI_HR,1,0.0710068482346214,0.170446845653276,-1.03567278506823,1,clostridium perfringens,clostridium
nc 017969,escherichia coli,NCBI_HR,1,0.346191891962735,0.335175163071289,-11.8252262204471,0,escherichia coli,escherichia
nc 017968,staphylococcus aureus,NCBI_HR,1,0.157047015792089,0.241919647410659,1.14543444854762,1,staphylococcus aureus,staphylococcus
nc 017864,pseudomonas aeruginosa,NCBI_HR,1,0.290249212214033,0.353502137796631,-12.6776086350549,0,pseudomonas aeruginosa,pseudomonas
nc 017865,pseudomonas aeruginosa,NCBI_HR,1,0.169831725925834,0.218412125193944,-4.20960752375068,0,pseudomonas aeruginosa,pseudomonas
nc 017732,enterococcus faecalis,NCBI_HR,1,0.0845200187193956,0.216202406632684,-5.0236061738364,0,enterococcus faecalis,enterococcus
nc 017688,lactococcus lactis,NCBI_HR,1,0.115638781393862,0.247998031951639,-0.886334375079684,0,lactococcus lactis,lactococcus
nc 016763,salmonella enterica,NCBI_HR,1,0.129748341303627,0.231612584272469,-2.32137540138127,0,salmonella enterica,salmonella
nc 016770,bacteroides fragilis,NCBI_HR,1,0.180405843942,0.265414519699647,-4.44093128049181,1,bacteroides fragilis,bacteroides
nc 016767,erwinia pyrifoliae,NCBI_HR,1,0.172756213667775,0.234942037671667,9.36687980670681,0,erwinia pyrifoliae,erwinia
nc 018274,pseudomonas aeruginosa,NCBI_HR,1,0.0628262595067658,0.140323303270368,-2.28187521069353,1,pseudomonas aeruginosa,pseudomonas
nc 018276,croceibacter atlanticus,NCBI_HR,1,0.222519205780693,0.323386365601145,7.95335325607346,0,croceibacter atlanticus,croceibacter
nc 018278,burkholderia cenocepacia,NCBI_HR,1,0.147301874587122,0.246126011097481,-12.2073647829613,0,burkholderia cenocepacia,burkholderia
nc 018859,escherichia coli,NCBI_HR,1,0.442644044817049,0.391551273517046,-8.35043892203586,0,escherichia coli,escherichia
nc 018855,escherichia coli,NCBI_HR,1,0.197213098871027,0.29497131977449,-13.1824736340494,1,escherichia coli,escherichia
nc 018854,escherichia coli,NCBI_HR,1,0.485851833420197,0.413150551106199,-8.04046858237943,0,escherichia coli,escherichia
nc 018853,streptomyces avermitilis,NCBI_HR,1,0.145868357253033,0.280732318846094,-6.06764408531578,0,streptomyces avermitilis,streptomyces
nc 018852,propionibacterium acnes,NCBI_HR,1,0.245781247891371,0.342892199105622,-6.26596001540188,1,propionibacterium acnes,propionibacterium
nc 018851,propionibacterium acnes,NCBI_HR,1,0.258271469974782,0.352378042412281,-6.03007505359225,1,propionibacterium acnes,propionibacterium
nc 018849,propionibacterium acnes,NCBI_HR,1,0.27304203489681,0.360250734678531,-5.85353511972005,1,propionibacterium acnes,propionibacterium
nc 018848,streptomyces venezuelae,NCBI_HR,1,0.0704060740489902,0.142952806385291,0.226456999712241,1,streptomyces venezuelae,streptomyces
nc 018847,propionibacterium acnes,NCBI_HR,1,0.261309007176566,0.353066724706173,-6.0232990676863,1,propionibacterium acnes,propionibacterium
nc 018846,escherichia coli,NCBI_HR,1,0.0615345244168679,0.123619260238336,-0.540501465127086,1,escherichia coli,escherichia
nc 018845,propionibacterium acnes,NCBI_HR,1,0.262273782444518,0.35019487085604,-6.04608793724436,1,propionibacterium acnes,propionibacterium
nc 018843,salmonella enterica,NCBI_HR,1,0.148472533098743,0.182981691209299,-0.861179391035961,0,salmonella enterica,salmonella
nc 018842,propionibacterium acnes,NCBI_HR,1,0.241780396061025,0.347362812237494,-5.66304371506841,1,propionibacterium acnes,propionibacterium
nc 018841,propionibacterium acnes,NCBI_HR,1,0.273410666150662,0.357597006123276,-5.8925175448921,1,propionibacterium acnes,propionibacterium
nc 018840,propionibacterium acnes,NCBI_HR,1,0.258696575409463,0.35390853795458,-5.95861050684475,1,propionibacterium acnes,propionibacterium
nc 018839,propionibacterium acnes,NCBI_HR,1,0.24789256471961,0.34786065886717,-5.94603381940344,1,propionibacterium acnes,propionibacterium
nc 018838,propionibacterium acnes,NCBI_HR,1,0.259796472674037,0.352606251116698,-6.19635276419963,1,propionibacterium acnes,propionibacterium
nc 018836,streptomyces coelicolor,NCBI_HR,1,0.0501272164431334,0.108346243551732,-4.28461474627493,0,streptomyces coelicolor,streptomyces
nc 018835,escherichia coli,NCBI_HR,1,0.446477320085919,0.397876622332213,-8.72155058461537,0,escherichia coli,escherichia
nc 018834,propionibacterium acnes,NCBI_HR,1,0.248246773018268,0.351129223780513,-5.90659503823243,0,propionibacterium acnes,propionibacterium
nc 018832,providencia stuartii,NCBI_HR,1,0.189891207259089,0.277203484246498,8.0500770831459,0,providencia stuartii,providencia
nc 017971,pseudomonas putida,NCBI_HR,1,0.230455603530198,0.287589874447104,-8.32223408656091,0,pseudomonas putida,pseudomonas
nc 018452,burkholderia cepacia,NCBI_HR,1,0.0258678468632664,0.0812569901135985,-0.495644399404384,1,burkholderia cepacia,burkholderia
nc 018283,burkholderia cenocepacia,NCBI_HR,1,0.027798502238299,0.0856480864733891,-5.49968924763174,0,burkholderia cenocepacia,burkholderia
nc 018282,pseudomonas aeruginosa,NCBI_HR,1,0.247733959558686,0.288890490660772,-2.19674620226469,0,pseudomonas aeruginosa,pseudomonas
nc 016765,pseudomonas aeruginosa,NCBI_HR,1,0.0488519962334047,0.154993219494363,-9.01272295189298,1,pseudomonas aeruginosa,pseudomonas
nc 006940,salmonella enterica,NCBI_HR,1,0.148218436039862,0.246838309711594,-1.88655343865506,0,salmonella enterica,salmonella
nc 020874,prochlorococcus marinus,NCBI_HR,1,0.278595661613775,0.315452222683188,6.60115082619104,1,prochlorococcus marinus,prochlorococcus
nc 015249,escherichia coli,NCBI_HR,1,0.492022814977476,0.448602232822776,-2.03855279468891,0,escherichia coli,escherichia
nc 015456,shigella flexneri,NCBI_HR,1,0.0973597430080396,0.204204462073326,-5.48183315475731,0,shigella flexneri,shigella
nc 015273,burkholderia cenocepacia,NCBI_HR,1,0.0533529951603319,0.140461186729168,-4.53381925678254,0,burkholderia cenocepacia,burkholderia
nc 015270,enterococcus faecalis,NCBI_HR,1,0.342064836652884,0.369368255025091,-3.10397639888017,1,enterococcus faecalis,enterococcus
nc 015266,burkholderia ambifaria,NCBI_HR,1,0.0204861436992872,0.0742548726822888,-3.55544510752728,1,burkholderia ambifaria,burkholderia
nc 015265,burkholderia cenocepacia,NCBI_HR,1,0.013175106330328,0.0664986732289872,-3.10656874378132,1,burkholderia cenocepacia,burkholderia
nc 015263,lactococcus lactis,NCBI_HR,1,0.0999660489633062,0.176919828858199,-2.30871229289193,1,lactococcus lactis,lactococcus
nc 015296,salmonella enterica,NCBI_HR,1,0.226195215330799,0.251132507848747,-6.74621391057825,0,salmonella enterica,salmonella
nc 015271,salmonella enterica,NCBI_HR,1,0.636287769755067,0.523928926459717,-3.04003547995526,0,salmonella enterica,salmonella
nc 015264,pseudomonas fluorescens,NCBI_HR,1,0.262968447585269,0.310358214594854,-4.04627232339987,0,pseudomonas fluorescens,pseudomonas
nc 015251,aeromonas salmonicida,NCBI_HR,1,0.290493025818684,0.344701527270727,-21.3289614294567,0,aeromonas salmonicida,aeromonas
nc 015250,acinetobacter johnsonii,NCBI_HR,1,0.0871593594170149,0.177217462408788,-1.72057250217136,0,acinetobacter johnsonii,acinetobacter
nc 015210,tsukamurella paurometabola,NCBI_HR,1,0.0194319664445792,0.0852368127484934,-1.52200576849505,0,tsukamurella paurometabola,tsukamurella
nc 015159,vibrio cholerae,NCBI_HR,1,0.402583460219361,0.404299600934201,-4.70579876831522,0,vibrio cholerae,vibrio
nc 015158,vibrio cholerae,NCBI_HR,1,0.407757460278194,0.390462761556105,-4.88626807538643,0,vibrio cholerae,vibrio
nc 015157,vibrio cholerae,NCBI_HR,1,0.322447743716444,0.334719952163751,-10.4904075162882,0,vibrio cholerae,vibrio
nc 014900,salmonella enterica,NCBI_HR,1,0.109451486620257,0.191208232964457,-4.90625227271108,1,salmonella enterica,salmonella
nc 014792,escherichia coli,NCBI_HR,1,0.150266239222849,0.231128667648444,-10.4372432108785,0,escherichia coli,escherichia
nc 014663,acinetobacter johnsonii,NCBI_HR,1,0.0944295332303824,0.191746258540666,-1.36526676915097,0,acinetobacter johnsonii,acinetobacter
nc 014662,escherichia coli,NCBI_HR,1,0.233701744124269,0.288918108496357,-10.8519604603022,0,escherichia coli,escherichia
nc 014661,acinetobacter johnsonii,NCBI_HR,1,0.161481628639759,0.230894683311293,-2.38711056945576,0,acinetobacter johnsonii,acinetobacter
nc 014636,aeromonas salmonicida,NCBI_HR,1,0.231374650916361,0.307207272560534,-15.528318662544,0,aeromonas salmonicida,aeromonas
nc 014635,aeromonas salmonicida,NCBI_HR,1,0.14926114393998,0.241885031395179,-17.22777443071,0,aeromonas salmonicida,aeromonas
nc 014595,shigella sonnei,NCBI_HR,1,0.143786470134046,0.228602745359462,-10.6065716355458,0,shigella sonnei,shigella
nc 014460,staphylococcus aureus,NCBI_HR,1,0.153896028373789,0.245637075915276,1.12550644033467,1,staphylococcus aureus,staphylococcus
nc 015457,shigella flexneri,NCBI_HR,1,0.141748877035559,0.248224147828447,-15.3221880723681,1,shigella flexneri,shigella
nc 015209,vibrio cholerae,NCBI_HR,1,0.0732956309989501,0.300257916009301,-2.94062175028379,1,vibrio cholerae,vibrio
nc 015464,campylobacter jejuni,NCBI_HR,1,0.232664247487237,0.282561131255317,-4.19591972593379,1,campylobacter jejuni,campylobacter
nc 016653,rhodococcus erythropolis,NCBI_HR,1,0.132128521335644,0.225102014009964,-3.89744560434582,0,rhodococcus erythropolis,rhodococcus
nc 016651,rhodococcus rhodochrous,NCBI_HR,1,0.0919644652024837,0.215374318694016,0.2076204108225,0,rhodococcus rhodochrous,rhodococcus
nc 016650,rhodococcus globerulus,NCBI_HR,1,0.123974442972052,0.212645294944055,1.00173737654946,0,rhodococcus globerulus,rhodococcus
nc 016569,nocardia brasiliensis,NCBI_HR,1,0.225945562302936,0.261728289043381,-0.543826135471022,0,nocardia brasiliensis,nocardia
nc 016570,escherichia coli,NCBI_HR,1,0.176986676883086,0.21970574550965,-6.27185859637785,0,escherichia coli,escherichia
nc 016571,pseudomonas fluorescens,NCBI_HR,1,0.295505246494342,0.317237314742862,-16.8621783382266,0,pseudomonas fluorescens,pseudomonas
nc 016568,helicobacter pylori,NCBI_HR,1,0.099032341613405,0.156344463041226,-1.53595998194523,1,helicobacter pylori,helicobacter
nc 016565,staphylococcus aureus,NCBI_HR,1,0.176420059182269,0.279060551521883,-3.98258873405723,0,staphylococcus aureus,staphylococcus
nc 016566,shigella sonnei,NCBI_HR,1,0.0810261202928488,0.188514754793461,3.36921396496646,0,shigella sonnei,shigella
nc 016071,salmonella enteritidis,NCBI_HR,1,0.364239944607463,0.332360328760937,-6.56980194096439,0,salmonella enteritidis,salmonella
nc 016434,gordonia terrae,NCBI_HR,1,0.0268117624128515,0.0749826661603694,-2.75171392327243,0,gordonia terrae,gordonia
nc 016166,gordonia terrae,NCBI_HR,1,0.0930337795075014,0.190585326000377,-11.0215501884388,0,gordonia terrae,gordonia
nc 016163,yersinia enterocolitica,NCBI_HR,1,0.42358760241127,0.356186340773212,-14.7978622817433,0,yersinia enterocolitica,yersinia
nc 016162,vibrio cholerae,NCBI_HR,1,0.189028580812173,0.350425753599339,-6.15863107177695,1,vibrio cholerae,vibrio
nc 016160,escherichia coli,NCBI_HR,1,0.0493141096864615,0.137668021265664,-0.580834421142377,1,escherichia coli,escherichia
nc 016158,escherichia coli,NCBI_HR,1,0.0405542596934897,0.121024896938911,1.6803734631556,1,escherichia coli,escherichia
nc 012743,burkholderia cenocepacia,NCBI_HR,1,0.0262434197901359,0.0786966293426435,-0.61107101298461,0,burkholderia cenocepacia,burkholderia
nc 015938,salmonella enterica,NCBI_HR,1,0.42463754704602,0.388816466613739,-7.83837130787895,0,salmonella enterica,salmonella
nc 015937,thermus thermophilus,NCBI_HR,1,0.221110998680495,0.306132116249215,-36.8103382651629,0,thermus thermophilus,thermus
nc 015585,pantoea agglomerans,NCBI_HR,1,0.206483494019206,0.249945209018186,-0.248888421025917,0,pantoea agglomerans,pantoea
nc 015721,bdellovibrio bacteriovorus,NCBI_HR,1,0.138970772711308,0.254069395857366,-0.296581715462736,0,bdellovibrio bacteriovorus,bdellovibrio
nc 015720,gordonia terrae,NCBI_HR,1,0.101722268230931,0.208067300765695,-7.46171107247233,0,gordonia terrae,gordonia
nc 019398,cronobacter sakazakii,NCBI_HR,1,0.17233460812319,0.23492471547727,-12.3506619787868,0,cronobacter sakazakii,cronobacter
nc 019399,escherichia coli,NCBI_HR,1,0.151601513289519,0.252030391630418,-15.5330080409606,1,escherichia coli,escherichia
nc 019400,cronobacter sakazakii,NCBI_HR,1,0.370555448940163,0.344466594589808,-10.5753506445094,0,cronobacter sakazakii,cronobacter
nc 019723,escherichia coli,NCBI_HR,1,0.0484186025378014,0.118685064046654,-0.717319345615152,1,escherichia coli,escherichia
nc 019924,clostridium sporogenes,NCBI_HR,1,0.306347492175542,0.375533257925926,7.39933580064552,1,clostridium sporogenes,clostridium
nc 019917,burkholderia cenocepacia,NCBI_HR,1,0.0240589561099139,0.0776547777910936,-1.30826937194126,0,burkholderia cenocepacia,burkholderia
nc 019915,staphylococcus capitis,NCBI_HR,1,0.140243400132686,0.236630360151694,1.01793927336343,1,staphylococcus capitis,staphylococcus
nc 019914,staphylococcus hominis,NCBI_HR,1,0.127473307942049,0.217899844433285,1.56578712344174,1,staphylococcus hominis,staphylococcus
nc 019913,pseudomonas aeruginosa,NCBI_HR,1,0.249536054389604,0.35125879188764,-17.1181652993668,0,pseudomonas aeruginosa,pseudomonas
nc 019912,bacillus thuringiensis,NCBI_HR,1,0.249860294778655,0.354079229968899,2.51767139474278,0,bacillus thuringiensis,bacillus
nc 019909,yersinia enterocolitica,NCBI_HR,1,0.154024479904432,0.261222729899889,-12.7277627399674,0,yersinia enterocolitica,yersinia
nc 019813,pseudomonas aeruginosa,NCBI_HR,1,0.432295572108463,0.38838050887665,-14.4856796973561,0,pseudomonas aeruginosa,pseudomonas
nc 019769,escherichia coli,NCBI_HR,1,0.0455534256261647,0.131104613783157,0.143254721273209,1,escherichia coli,escherichia
nc 019768,escherichia coli,NCBI_HR,1,0.0446326524794829,0.128806041584969,-1.42874813376617,1,escherichia coli,escherichia
nc 019767,escherichia coli,NCBI_HR,1,0.0491337283979267,0.129979085702778,-0.973372689978163,1,escherichia coli,escherichia
nc 019724,escherichia coli,NCBI_HR,1,0.0829471057199718,0.188124844632989,3.713941892901,0,escherichia coli,escherichia
nc 019722,vibrio parahaemolyticus,NCBI_HR,1,0.129742694866064,0.219805557309071,6.02078857319401,0,vibrio parahaemolyticus,vibrio
nc 019402,cronobacter sakazakii,NCBI_HR,1,0.395250885545684,0.382327810355521,-12.6521669222428,0,cronobacter sakazakii,cronobacter
nc 019721,escherichia coli,NCBI_HR,1,0.0424868117711788,0.124460286061265,0.907124614399578,1,escherichia coli,escherichia
nc 019720,escherichia coli,NCBI_HR,1,0.0469589379455447,0.121968344652419,0.206472059396788,1,escherichia coli,escherichia
nc 019719,escherichia coli,NCBI_HR,1,0.052409425007446,0.130090089455252,-1.11716317090714,1,escherichia coli,escherichia
nc 019718,escherichia coli,NCBI_HR,1,0.189981457635836,0.26106075291792,-6.55689536506793,0,escherichia coli,escherichia
nc 019717,escherichia coli,NCBI_HR,1,0.0355020345697543,0.11143394657167,1.18479957303433,1,escherichia coli,escherichia
nc 019716,escherichia coli,NCBI_HR,1,0.0548863805699081,0.114373595893103,0.105837793233306,1,escherichia coli,escherichia
nc 019715,escherichia coli,NCBI_HR,1,0.0543133110244567,0.137683151566776,-1.18478079420142,1,escherichia coli,escherichia
nc 019714,escherichia coli,NCBI_HR,1,0.0505726258223866,0.131987499404307,-0.667913401554713,1,escherichia coli,escherichia
nc 019713,vibrio parahaemolyticus,NCBI_HR,1,0.355126936635214,0.382462387509229,4.38816193803277,0,vibrio parahaemolyticus,vibrio
nc 019711,escherichia coli,NCBI_HR,1,0.044859269857581,0.118146126325681,-1.13202311371577,1,escherichia coli,escherichia
nc 019710,escherichia coli,NCBI_HR,1,0.0440597967401209,0.124946420832462,-0.858839534694759,1,escherichia coli,escherichia
nc 019709,escherichia coli,NCBI_HR,1,0.0482528782051915,0.125683565574938,-1.45965785645349,1,escherichia coli,escherichia
