phage,host,study,label,k3dist,k6dist,GCdiff,Homology,host_species,host_genus
mg592592.1,vibrio breoganii,NahantCollection,0,0.0585916675870873,0.150801735604322,-1.25657160855177,0,vibrio breoganii,vibrio
mg592592.1,vibrio anguillarum,NahantCollection,0,0.0426041020051964,0.140270688721192,-0.331277965484304,0,vibrio anguillarum,vibrio
mg592592.1,vibrio alginolyticus,NahantCollection,0,0.0323501405722326,0.123861428447928,-0.322904687727942,0,vibrio alginolyticus,vibrio
mg592592.1,shewanella sp. 10n.6,NahantCollection,0,0.0930371962948306,0.179044156684403,2.59059125825635,0,shewanella,shewanella
mg592591.1,vibrio sp. 10n.3,NahantCollection,0,0.315649318875806,0.304919361836136,-1.29432396197635,0,vibrio,vibrio
mg592592.1,enterovibrio norvegicus,NahantCollection,0,0.0642284800510763,0.15662796702812,-3.53270260663788,0,enterovibrio norvegicus,enterovibrio
mg592592.1,aliivibrio fischeri,NahantCollection,0,0.0550418119180478,0.1643109143327,5.28917762116116,0,aliivibrio fischeri,aliivibrio
mg592591.1,vibrio vulnificus,NahantCollection,0,0.445507931913777,0.405148186955981,-4.05585777153801,0,vibrio vulnificus,vibrio
mg592591.1,vibrio tasmaniensis,NahantCollection,0,0.336913215669789,0.312220474908196,-0.543899071071571,0,vibrio tasmaniensis,vibrio
mg592591.1,vibrio splendidus,NahantCollection,0,0.338045140559015,0.314468575530251,-0.969136019575238,0,vibrio splendidus,vibrio
mg592591.1,vibrio sp. f13,NahantCollection,0,0.333890761334,0.312750762441023,-1.40740872206327,0,vibrio,vibrio
mg592591.1,vibrio sp. f12,NahantCollection,0,0.324869543952093,0.307600867123714,-1.21869241915158,0,vibrio,vibrio
mg592591.1,vibrio sp. 10n.5,NahantCollection,0,0.359423520426333,0.336053403716893,1.9764135419088,0,vibrio,vibrio
mg592591.1,vibrio sp. 10n.4,NahantCollection,0,0.370286950683129,0.337896547795115,-1.09644716485985,0,vibrio,vibrio
mg592590.1,vibrio cyclitrophicus,NahantCollection,0,0.0460437652462135,0.133758898146182,1.06863969995754,0,vibrio cyclitrophicus,vibrio
mg592590.1,vibrio anguillarum,NahantCollection,0,0.0448353354306785,0.141945224112802,-0.130091335412395,0,vibrio anguillarum,vibrio
mg592592.1,vibrio sp. 10n.4,NahantCollection,0,0.051491958902297,0.143582896785162,0.0823504443659147,0,vibrio,vibrio
mg592590.1,vibrio alginolyticus,NahantCollection,0,0.04077786028855,0.130636437904249,-0.121718057656032,0,vibrio alginolyticus,vibrio
mg592588.1,vibrio vulnificus,NahantCollection,0,0.0872845348331859,0.180341189239567,-1.17555851892736,0,vibrio vulnificus,vibrio
mg592588.1,vibrio tasmaniensis,NahantCollection,0,0.0647721483531439,0.156197854196654,2.33640018153908,0,vibrio tasmaniensis,vibrio
mg592588.1,vibrio splendidus,NahantCollection,0,0.0635929987022976,0.153391307831135,1.91116323303541,0,vibrio splendidus,vibrio
mg592588.1,vibrio sp. f13,NahantCollection,0,0.0616364501193898,0.150288491897492,1.47289053054737,0,vibrio,vibrio
mg592588.1,vibrio sp. f12,NahantCollection,0,0.0645560536523551,0.154868085227779,1.66160683345907,0,vibrio,vibrio
mg592588.1,vibrio sp. 10n.5,NahantCollection,0,0.087342454297864,0.19706276533393,4.85671279451945,0,vibrio,vibrio
mg592588.1,vibrio sp. 10n.4,NahantCollection,0,0.073642016662184,0.163037722908753,1.78385208775079,0,vibrio,vibrio
mg592588.1,vibrio sp. 10n.3,NahantCollection,0,0.0687567240103807,0.15890591196703,1.58597529063429,0,vibrio,vibrio
mg592588.1,vibrio sp. 10n.2,NahantCollection,0,0.0848966354996115,0.178740780563092,1.57807967593173,0,vibrio,vibrio
mg592588.1,vibrio parahaemolyticus,NahantCollection,0,0.0692150553346577,0.161095907354181,0.54896552655326,0,vibrio parahaemolyticus,vibrio
mg592588.1,vibrio kanaloae,NahantCollection,0,0.0661467248042064,0.157207423739606,2.47608375785885,1,vibrio kanaloae,vibrio
mg592588.1,vibrio cyclitrophicus,NahantCollection,0,0.0552727303854348,0.147001321045196,2.56895471327051,0,vibrio cyclitrophicus,vibrio
mg592588.1,vibrio breoganii,NahantCollection,0,0.0848496097059536,0.179799371543878,0.444930034833114,0,vibrio breoganii,vibrio
mg592588.1,vibrio anguillarum,NahantCollection,0,0.0863429180634658,0.178404757594045,1.37022367790058,0,vibrio anguillarum,vibrio
mg592588.1,vibrio alginolyticus,NahantCollection,0,0.0667087271006549,0.161234585577859,1.37859695565694,0,vibrio alginolyticus,vibrio
mg592588.1,shewanella sp. 10n.7,NahantCollection,0,0.0948718977232156,0.186674319708988,5.37632507408419,0,shewanella,shewanella
mg592588.1,shewanella sp. 10n.6,NahantCollection,0,0.127375536886033,0.208420780488632,4.29209290164123,0,shewanella,shewanella
mg592588.1,enterovibrio norvegicus,NahantCollection,0,0.0992950923550245,0.184845228721539,-1.831200963253,1,enterovibrio norvegicus,enterovibrio
mg592588.1,aliivibrio fischeri,NahantCollection,0,0.0691702713384075,0.189340861891326,6.99067926454604,0,aliivibrio fischeri,aliivibrio
mg592587.1,vibrio vulnificus,NahantCollection,0,0.112271438511531,0.224852304629042,-4.51661900348212,0,vibrio vulnificus,vibrio
mg592587.1,vibrio tasmaniensis,NahantCollection,0,0.0804112842472923,0.191634158635948,-1.00466030301568,0,vibrio tasmaniensis,vibrio
mg592589.1,aliivibrio fischeri,NahantCollection,0,0.0691702713384075,0.189340861891326,6.99067926454604,0,aliivibrio fischeri,aliivibrio
mg592589.1,enterovibrio norvegicus,NahantCollection,0,0.0992950923550245,0.184845228721539,-1.831200963253,1,enterovibrio norvegicus,enterovibrio
mg592589.1,shewanella sp. 10n.6,NahantCollection,0,0.127375536886033,0.208420780488632,4.29209290164123,0,shewanella,shewanella
mg592589.1,vibrio sp. 10n.5,NahantCollection,0,0.087342454297864,0.19706276533393,4.85671279451945,0,vibrio,vibrio
mg592590.1,shewanella sp. 10n.7,NahantCollection,0,0.0623162499460458,0.157332042296585,3.87601006077122,0,shewanella,shewanella
mg592590.1,shewanella sp. 10n.6,NahantCollection,0,0.0909548014399376,0.175684340907504,2.79177788832826,0,shewanella,shewanella
mg592590.1,enterovibrio norvegicus,NahantCollection,0,0.0625331072167438,0.152768948310249,-3.33151597656597,0,enterovibrio norvegicus,enterovibrio
mg592590.1,aliivibrio fischeri,NahantCollection,0,0.0596367054698714,0.165634020158182,5.49036425123307,0,aliivibrio fischeri,aliivibrio
mg592589.1,vibrio vulnificus,NahantCollection,0,0.0872845348331859,0.180341189239567,-1.17555851892736,0,vibrio vulnificus,vibrio
mg592589.1,vibrio tasmaniensis,NahantCollection,0,0.0647721483531439,0.156197854196654,2.33640018153908,0,vibrio tasmaniensis,vibrio
mg592589.1,vibrio splendidus,NahantCollection,0,0.0635929987022976,0.153391307831135,1.91116323303541,0,vibrio splendidus,vibrio
mg592589.1,vibrio sp. f13,NahantCollection,0,0.0616364501193898,0.150288491897492,1.47289053054737,0,vibrio,vibrio
mg592589.1,vibrio sp. f12,NahantCollection,0,0.0645560536523551,0.154868085227779,1.66160683345907,0,vibrio,vibrio
mg592589.1,vibrio sp. 10n.4,NahantCollection,0,0.073642016662184,0.163037722908753,1.78385208775079,0,vibrio,vibrio
mg592589.1,shewanella sp. 10n.7,NahantCollection,0,0.0948718977232156,0.186674319708988,5.37632507408419,0,shewanella,shewanella
mg592589.1,vibrio sp. 10n.3,NahantCollection,0,0.0687567240103807,0.15890591196703,1.58597529063429,0,vibrio,vibrio
mg592589.1,vibrio sp. 10n.2,NahantCollection,0,0.0848966354996115,0.178740780563092,1.57807967593173,0,vibrio,vibrio
mg592589.1,vibrio parahaemolyticus,NahantCollection,0,0.0692150553346577,0.161095907354181,0.54896552655326,0,vibrio parahaemolyticus,vibrio
mg592589.1,vibrio lentus,NahantCollection,0,0.0632475529746231,0.152266999402742,1.84323444924886,0,vibrio lentus,vibrio
mg592589.1,vibrio kanaloae,NahantCollection,0,0.0661467248042064,0.157207423739606,2.47608375785885,1,vibrio kanaloae,vibrio
mg592589.1,vibrio cyclitrophicus,NahantCollection,0,0.0552727303854348,0.147001321045196,2.56895471327051,0,vibrio cyclitrophicus,vibrio
mg592589.1,vibrio breoganii,NahantCollection,0,0.0848496097059536,0.179799371543878,0.444930034833114,0,vibrio breoganii,vibrio
mg592589.1,vibrio anguillarum,NahantCollection,0,0.0863429180634658,0.178404757594045,1.37022367790058,0,vibrio anguillarum,vibrio
mg592589.1,vibrio alginolyticus,NahantCollection,0,0.0667087271006549,0.161234585577859,1.37859695565694,0,vibrio alginolyticus,vibrio
mg592592.1,vibrio sp. 10n.3,NahantCollection,0,0.0467085475047172,0.138041556953736,-0.115526352750585,0,vibrio,vibrio
mg592592.1,vibrio sp. 10n.5,NahantCollection,0,0.0499373883186102,0.149151990840233,3.15521115113457,0,vibrio,vibrio
mg592587.1,vibrio sp. f12,NahantCollection,0,0.0802360009544704,0.192940778901632,-1.67945365109569,0,vibrio,vibrio
mg592595.1,vibrio alginolyticus,NahantCollection,0,0.114870126744489,0.215062207998871,-2.42207152637808,0,vibrio alginolyticus,vibrio
mg592596.1,vibrio breoganii,NahantCollection,0,0.0925399173162846,0.183109083267123,-1.60241628531304,0,vibrio breoganii,vibrio
mg592596.1,vibrio anguillarum,NahantCollection,0,0.113886502798901,0.20301154735283,-0.677122642245578,0,vibrio anguillarum,vibrio
mg592596.1,vibrio alginolyticus,NahantCollection,0,0.0861548272552309,0.179187494084219,-0.668749364489216,0,vibrio alginolyticus,vibrio
mg592596.1,shewanella sp. 10n.7,NahantCollection,0,0.11218639457767,0.197923172704658,3.32897875393804,0,shewanella,shewanella
mg592596.1,shewanella sp. 10n.6,NahantCollection,0,0.137175628132746,0.214216784954288,2.24474658149507,0,shewanella,shewanella
mg592596.1,enterovibrio norvegicus,NahantCollection,0,0.141924661573244,0.221469455297637,-3.87854728339916,0,enterovibrio norvegicus,enterovibrio
mg592596.1,aliivibrio fischeri,NahantCollection,0,0.089873845952956,0.186440618987421,4.94333294439988,0,aliivibrio fischeri,aliivibrio
mg592595.1,vibrio vulnificus,NahantCollection,0,0.121966956112195,0.234573949976215,-4.97622700096237,0,vibrio vulnificus,vibrio
mg592595.1,vibrio tasmaniensis,NahantCollection,0,0.101678115119366,0.208453302747091,-1.46426830049594,0,vibrio tasmaniensis,vibrio
mg592595.1,vibrio splendidus,NahantCollection,0,0.102989522628617,0.209520350359744,-1.8895052489996,0,vibrio splendidus,vibrio
mg592595.1,vibrio sp. f13,NahantCollection,0,0.102213683339569,0.208839459777826,-2.32777795148764,0,vibrio,vibrio
mg592595.1,vibrio sp. f12,NahantCollection,0,0.10314823798823,0.210016919072878,-2.13906164857595,0,vibrio,vibrio
mg592595.1,vibrio sp. 10n.5,NahantCollection,0,0.0869990584301736,0.212436900219474,1.05604431248444,0,vibrio,vibrio
mg592595.1,vibrio sp. 10n.4,NahantCollection,0,0.108037402457293,0.216405347989599,-2.01681639428422,0,vibrio,vibrio
mg592595.1,vibrio sp. 10n.3,NahantCollection,0,0.0993282657535509,0.207569591000327,-2.21469319140072,0,vibrio,vibrio
mg592595.1,vibrio sp. 10n.2,NahantCollection,0,0.122681413595775,0.219331086026376,-2.22258880610329,0,vibrio,vibrio
mg592595.1,vibrio sp. 10n.1,NahantCollection,0,0.0993923060611556,0.205251387913314,-1.83205901193435,0,vibrio,vibrio
mg592595.1,vibrio parahaemolyticus,NahantCollection,0,0.128698430676034,0.225429612592437,-3.25170295548175,0,vibrio parahaemolyticus,vibrio
mg592595.1,vibrio kanaloae,NahantCollection,0,0.105444583004458,0.212917142455745,-1.32458472417616,0,vibrio kanaloae,vibrio
mg592595.1,vibrio cyclitrophicus,NahantCollection,0,0.0981979587816785,0.205280732389185,-1.2317137687645,0,vibrio cyclitrophicus,vibrio
mg592595.1,vibrio breoganii,NahantCollection,0,0.0742379627225408,0.19508359101303,-3.3557384472019,0,vibrio breoganii,vibrio
mg592596.1,vibrio cyclitrophicus,NahantCollection,0,0.0662028765427684,0.158652048059642,0.52160839312436,0,vibrio cyclitrophicus,vibrio
mg592596.1,vibrio kanaloae,NahantCollection,0,0.0687848680103701,0.163900988577807,0.428737437712698,0,vibrio kanaloae,vibrio
mg592596.1,vibrio lentus,NahantCollection,0,0.0705820206582945,0.162790505423072,-0.204111870897293,0,vibrio lentus,vibrio
mg592597.1,enterovibrio norvegicus,NahantCollection,0,0.156040576479942,0.247145756500208,-4.66048100540911,0,enterovibrio norvegicus,enterovibrio
mg592597.1,vibrio sp. 10n.1,NahantCollection,0,0.102498962400504,0.212369928000387,-0.86067057205544,0,vibrio,vibrio
mg592597.1,vibrio parahaemolyticus,NahantCollection,0,0.131676334798629,0.228914748660165,-2.28031451560285,0,vibrio parahaemolyticus,vibrio
mg592597.1,vibrio lentus,NahantCollection,0,0.109399297942664,0.218137313678014,-0.986045592907246,0,vibrio lentus,vibrio
mg592597.1,vibrio kanaloae,NahantCollection,0,0.105131987289097,0.216933268569655,-0.353196284297255,0,vibrio kanaloae,vibrio
mg592597.1,vibrio cyclitrophicus,NahantCollection,0,0.101281648710759,0.212591352771062,-0.260325328885592,0,vibrio cyclitrophicus,vibrio
mg592597.1,vibrio anguillarum,NahantCollection,0,0.114002310600618,0.228495338704891,-1.45905636425553,0,vibrio anguillarum,vibrio
mg592597.1,vibrio alginolyticus,NahantCollection,0,0.117585824138145,0.217513021192616,-1.45068308649917,0,vibrio alginolyticus,vibrio
mg592597.1,shewanella sp. 10n.7,NahantCollection,0,0.0899590471236124,0.213994505791031,2.54704503192809,0,shewanella,shewanella
mg592597.1,shewanella sp. 10n.6,NahantCollection,0,0.111752486581767,0.228632465022162,1.46281285948512,0,shewanella,shewanella
mg592597.1,aliivibrio fischeri,NahantCollection,0,0.10304806571453,0.225705473280428,4.16139922238993,0,aliivibrio fischeri,aliivibrio
mg592596.1,vibrio parahaemolyticus,NahantCollection,0,0.089112782804229,0.183097352615833,-1.49838079359289,0,vibrio parahaemolyticus,vibrio
mg592596.1,vibrio vulnificus,NahantCollection,0,0.127871896233199,0.22139316394571,-3.22290483907351,0,vibrio vulnificus,vibrio
mg592596.1,vibrio splendidus,NahantCollection,0,0.0711732227818561,0.164942771158625,-0.136183087110744,0,vibrio splendidus,vibrio
mg592596.1,vibrio sp. f13,NahantCollection,0,0.0681837046601872,0.16255638331709,-0.57445578959878,0,vibrio,vibrio
mg592596.1,vibrio sp. f12,NahantCollection,0,0.0695345877107403,0.164290235261013,-0.385739486687086,0,vibrio,vibrio
mg592596.1,vibrio sp. 10n.5,NahantCollection,0,0.100722538266414,0.194429118290641,2.8093664743733,0,vibrio,vibrio
mg592596.1,vibrio sp. 10n.4,NahantCollection,0,0.104519887374211,0.188793577840171,-0.26349423239536,0,vibrio,vibrio
mg592596.1,vibrio sp. 10n.3,NahantCollection,0,0.0767912050635741,0.170355450192721,-0.461371029511859,0,vibrio,vibrio
mg592596.1,vibrio sp. 10n.2,NahantCollection,0,0.119464101544554,0.202794635051221,-0.469266644214429,0,vibrio,vibrio
mg592596.1,vibrio sp. 10n.1,NahantCollection,0,0.0692269352096154,0.161091436608161,-0.0787368500454875,0,vibrio,vibrio
mg592595.1,vibrio anguillarum,NahantCollection,0,0.111135137334945,0.222812042860549,-2.43044480413444,0,vibrio anguillarum,vibrio
mg592595.1,shewanella sp. 10n.7,NahantCollection,0,0.0907803243500027,0.202894733524697,1.57565659204918,0,shewanella,shewanella
mg592592.1,vibrio sp. f12,NahantCollection,0,0.0440289423576529,0.137730065707673,-0.0398948099258121,0,vibrio,vibrio
mg592595.1,shewanella sp. 10n.6,NahantCollection,0,0.119471642774735,0.221638438464421,0.491424419606211,0,shewanella,shewanella
mg592593.1,vibrio splendidus,NahantCollection,0,0.129319785739335,0.233740401745872,-1.05393029959853,0,vibrio splendidus,vibrio
mg592593.1,vibrio sp. f13,NahantCollection,0,0.125682099606577,0.232158045379042,-1.49220300208657,0,vibrio,vibrio
mg592593.1,vibrio sp. f12,NahantCollection,0,0.126113861926388,0.232987655177648,-1.30348669917488,0,vibrio,vibrio
mg592593.1,vibrio sp. 10n.5,NahantCollection,0,0.107083768692458,0.224063814351008,1.89161926188551,0,vibrio,vibrio
mg592593.1,vibrio sp. 10n.4,NahantCollection,0,0.141052636625586,0.240910785563514,-1.18124144488315,0,vibrio,vibrio
mg592593.1,vibrio sp. 10n.3,NahantCollection,0,0.123111262945653,0.23072243671544,-1.37911824199965,0,vibrio,vibrio
mg592593.1,vibrio sp. 10n.2,NahantCollection,0,0.164090277708864,0.248495481786036,-1.38701385670222,0,vibrio,vibrio
mg592593.1,vibrio sp. 10n.1,NahantCollection,0,0.125976947298834,0.229592267237791,-0.996484062533277,0,vibrio,vibrio
mg592593.1,vibrio parahaemolyticus,NahantCollection,0,0.155648090836475,0.245350978330348,-2.41612800608068,0,vibrio parahaemolyticus,vibrio
mg592593.1,vibrio lentus,NahantCollection,0,0.133123161295203,0.235970281438009,-1.12185908338508,0,vibrio lentus,vibrio
mg592593.1,vibrio kanaloae,NahantCollection,0,0.131259827355866,0.236060230406363,-0.489009774775091,0,vibrio kanaloae,vibrio
mg592593.1,vibrio cyclitrophicus,NahantCollection,0,0.124326962006377,0.229405227160795,-0.396138819363429,0,vibrio cyclitrophicus,vibrio
mg592593.1,vibrio anguillarum,NahantCollection,0,0.137499380463682,0.244796688551395,-1.59486985473337,0,vibrio anguillarum,vibrio
mg592593.1,vibrio alginolyticus,NahantCollection,0,0.140311502849501,0.232846760136091,-1.58649657697701,0,vibrio alginolyticus,vibrio
mg592593.1,shewanella sp. 10n.7,NahantCollection,0,0.106787403601868,0.223141113773859,2.41123154145025,0,shewanella,shewanella
mg592593.1,shewanella sp. 10n.6,NahantCollection,0,0.130043247955981,0.237675248535707,1.32699936900728,0,shewanella,shewanella
mg592593.1,enterovibrio norvegicus,NahantCollection,0,0.184067969927924,0.26682753803502,-4.79629449588695,0,enterovibrio norvegicus,enterovibrio
mg592593.1,aliivibrio fischeri,NahantCollection,0,0.127462208529527,0.237049349254957,4.02558573191209,0,aliivibrio fischeri,aliivibrio
mg592592.1,vibrio vulnificus,NahantCollection,0,0.04291684066261,0.141640945967185,-2.87706016231224,0,vibrio vulnificus,vibrio
mg592592.1,vibrio tasmaniensis,NahantCollection,0,0.0420173080314225,0.134456092432128,0.634898538154197,0,vibrio tasmaniensis,vibrio
mg592592.1,vibrio sp. f13,NahantCollection,0,0.0416173524303193,0.134070293546242,-0.228611112837505,0,vibrio,vibrio
mg592593.1,vibrio tasmaniensis,NahantCollection,0,0.129601343683771,0.233009189474304,-0.628693351094867,0,vibrio tasmaniensis,vibrio
mg592593.1,vibrio vulnificus,NahantCollection,0,0.155943313349352,0.252350161646775,-4.1406520515613,0,vibrio vulnificus,vibrio
mg592594.1,aliivibrio fischeri,NahantCollection,0,0.113797192625274,0.228178255530885,3.94392410384651,0,aliivibrio fischeri,aliivibrio
mg592594.1,vibrio sp. 10n.3,NahantCollection,0,0.12197446014363,0.227143847363041,-1.46077987006524,0,vibrio,vibrio
mg592595.1,enterovibrio norvegicus,NahantCollection,0,0.14964585183322,0.245722758223068,-5.63186944528802,0,enterovibrio norvegicus,enterovibrio
mg592595.1,aliivibrio fischeri,NahantCollection,0,0.0929411043177223,0.222329092196872,3.19001078251102,0,aliivibrio fischeri,aliivibrio
mg592594.1,vibrio vulnificus,NahantCollection,0,0.138895917419222,0.240061580228203,-4.22231367962689,0,vibrio vulnificus,vibrio
mg592594.1,vibrio tasmaniensis,NahantCollection,0,0.124259018538178,0.227452191760583,-0.710354979160456,0,vibrio tasmaniensis,vibrio
mg592594.1,vibrio splendidus,NahantCollection,0,0.126858788510438,0.230362414567167,-1.13559192766412,0,vibrio splendidus,vibrio
mg592594.1,vibrio sp. f13,NahantCollection,0,0.125055549194069,0.230234171292699,-1.57386463015216,0,vibrio,vibrio
mg592594.1,vibrio sp. f12,NahantCollection,0,0.125819685880751,0.230932482686215,-1.38514832724046,0,vibrio,vibrio
mg592594.1,vibrio sp. 10n.5,NahantCollection,0,0.0956409056386807,0.214771052909606,1.80995763381992,0,vibrio,vibrio
mg592594.1,vibrio sp. 10n.4,NahantCollection,0,0.12903711693159,0.229891295780825,-1.26290307294874,0,vibrio,vibrio
mg592594.1,vibrio sp. 10n.2,NahantCollection,0,0.149556968117602,0.237171389836557,-1.46867548476781,0,vibrio,vibrio
mg592594.1,enterovibrio norvegicus,NahantCollection,0,0.167264197944119,0.256599221180155,-4.87795612395254,0,enterovibrio norvegicus,enterovibrio
mg592594.1,vibrio sp. 10n.1,NahantCollection,0,0.123701942654856,0.226112402713036,-1.07814569059887,0,vibrio,vibrio
mg592594.1,vibrio parahaemolyticus,NahantCollection,0,0.150040162011892,0.24193938841071,-2.49778963414627,0,vibrio parahaemolyticus,vibrio
mg592594.1,vibrio lentus,NahantCollection,0,0.131346414429608,0.233125487241141,-1.20352071145067,0,vibrio lentus,vibrio
mg592594.1,vibrio kanaloae,NahantCollection,0,0.124985470854749,0.229432848728795,-0.570671402840681,0,vibrio kanaloae,vibrio
mg592594.1,vibrio cyclitrophicus,NahantCollection,0,0.123267760761905,0.227121303949409,-0.477800447429019,0,vibrio cyclitrophicus,vibrio
mg592594.1,vibrio anguillarum,NahantCollection,0,0.119060401094886,0.22954362932374,-1.67653148279896,0,vibrio anguillarum,vibrio
mg592594.1,vibrio alginolyticus,NahantCollection,0,0.132636725280371,0.226923550241674,-1.66815820504259,0,vibrio alginolyticus,vibrio
mg592594.1,shewanella sp. 10n.7,NahantCollection,0,0.0955534165822587,0.215953629112466,2.32956991338466,0,shewanella,shewanella
mg592594.1,shewanella sp. 10n.6,NahantCollection,0,0.114594969508721,0.229085022421965,1.24533774094169,0,shewanella,shewanella
mg592587.1,vibrio splendidus,NahantCollection,0,0.0811936207111163,0.193486502815666,-1.42989725151935,0,vibrio splendidus,vibrio
mg592587.1,vibrio sp. 10n.5,NahantCollection,0,0.0799420655826587,0.205868430949691,1.51565230996469,0,vibrio,vibrio
mg592597.1,vibrio sp. 10n.3,NahantCollection,0,0.101046741912734,0.214930077003249,-1.24330475152181,0,vibrio,vibrio
mg592578.1,vibrio anguillarum,NahantCollection,0,0.487250622987796,0.42676639311876,-0.109212468426421,0,vibrio anguillarum,vibrio
mg592579.1,vibrio kanaloae,NahantCollection,0,0.375520849541422,0.369437806492618,4.53299488986426,0,vibrio kanaloae,vibrio
mg592579.1,vibrio cyclitrophicus,NahantCollection,0,0.367147404246204,0.365327572454621,4.62586584527592,0,vibrio cyclitrophicus,vibrio
mg592579.1,vibrio anguillarum,NahantCollection,0,0.465070889319327,0.426488280314642,3.42713480990598,0,vibrio anguillarum,vibrio
mg592579.1,vibrio alginolyticus,NahantCollection,0,0.402649336222201,0.3851081832281,3.43550808766234,0,vibrio alginolyticus,vibrio
mg592579.1,shewanella sp. 10n.7,NahantCollection,0,0.396226048959841,0.396324714665181,7.4332362060896,0,shewanella,shewanella
mg592579.1,shewanella sp. 10n.6,NahantCollection,0,0.440055074710118,0.423012309895172,6.34900403364663,0,shewanella,shewanella
mg592579.1,enterovibrio norvegicus,NahantCollection,0,0.431182708343668,0.396284484573046,0.2257101687524,0,enterovibrio norvegicus,enterovibrio
mg592579.1,aliivibrio fischeri,NahantCollection,0,0.388306508105083,0.381924450960282,9.04759039655144,0,aliivibrio fischeri,aliivibrio
mg592578.1,vibrio vulnificus,NahantCollection,0,0.467004771447089,0.422103633577021,-2.65499466525436,0,vibrio vulnificus,vibrio
mg592578.1,vibrio tasmaniensis,NahantCollection,0,0.344373976598179,0.323807988199516,0.85696403521208,0,vibrio tasmaniensis,vibrio
mg592578.1,vibrio sp. f13,NahantCollection,0,0.331476086869854,0.319071946294864,-0.0065456157796219,0,vibrio,vibrio
mg592578.1,vibrio sp. f12,NahantCollection,0,0.320977159161731,0.312182692836781,0.182170687132071,0,vibrio,vibrio
mg592578.1,vibrio sp. 10n.5,NahantCollection,0,0.397210738271388,0.364687296821027,3.37727664819246,0,vibrio,vibrio
mg592578.1,vibrio sp. 10n.4,NahantCollection,0,0.408316952576965,0.369769678729949,0.304415941423798,0,vibrio,vibrio
mg592578.1,vibrio sp. 10n.3,NahantCollection,0,0.321633671764034,0.314140346872286,0.106539144307298,0,vibrio,vibrio
mg592578.1,vibrio sp. 10n.2,NahantCollection,0,0.457471932152324,0.391679069732183,0.098643529604729,0,vibrio,vibrio
mg592578.1,vibrio sp. 10n.1,NahantCollection,0,0.325522677730184,0.313342756465095,0.48917332377367,0,vibrio,vibrio
mg592578.1,vibrio parahaemolyticus,NahantCollection,0,0.39623445524384,0.362059121185797,-0.930470619773736,0,vibrio parahaemolyticus,vibrio
mg592578.1,vibrio lentus,NahantCollection,0,0.334953016908376,0.320542333269627,0.363798302921865,0,vibrio lentus,vibrio
mg592578.1,vibrio kanaloae,NahantCollection,0,0.344699474393976,0.326174740637729,0.996647611531856,0,vibrio kanaloae,vibrio
mg592578.1,vibrio cyclitrophicus,NahantCollection,0,0.341250135069748,0.323425746956773,1.08951856694352,0,vibrio cyclitrophicus,vibrio
mg592579.1,vibrio lentus,NahantCollection,0,0.364971690314705,0.364165820297836,3.90014558125426,0,vibrio lentus,vibrio
mg592579.1,vibrio parahaemolyticus,NahantCollection,0,0.406777051294663,0.389236688813865,2.60587665855866,0,vibrio parahaemolyticus,vibrio
mg592579.1,vibrio sp. 10n.1,NahantCollection,0,0.353479506766208,0.357375500679621,4.02552060210607,0,vibrio,vibrio
mg592580.1,shewanella sp. 10n.6,NahantCollection,0,0.0352108227753712,0.148948419522521,0.387688561972716,0,shewanella,shewanella
mg592580.1,vibrio sp. 10n.2,NahantCollection,0,0.105921264742439,0.193689723771903,-2.32632466373678,0,vibrio,vibrio
mg592580.1,vibrio sp. 10n.1,NahantCollection,0,0.11180035862444,0.198595834591396,-1.93579486956784,0,vibrio,vibrio
mg592580.1,vibrio parahaemolyticus,NahantCollection,0,0.136692378249433,0.21766724234079,-3.35543881311525,0,vibrio parahaemolyticus,vibrio
mg592580.1,vibrio lentus,NahantCollection,0,0.114697614763251,0.200881384903901,-2.06116989041965,0,vibrio lentus,vibrio
mg592580.1,vibrio kanaloae,NahantCollection,0,0.107023482345579,0.199046801000081,-1.42832058180966,0,vibrio kanaloae,vibrio
mg592580.1,vibrio cyclitrophicus,NahantCollection,0,0.104060527004323,0.192630398131099,-1.335449626398,0,vibrio cyclitrophicus,vibrio
mg592580.1,vibrio breoganii,NahantCollection,0,0.0732613132180782,0.182275875498738,-3.4594743048354,0,vibrio breoganii,vibrio
mg592580.1,vibrio anguillarum,NahantCollection,0,0.0826156639150819,0.190234932675985,-2.53418066176793,0,vibrio anguillarum,vibrio
mg592580.1,vibrio alginolyticus,NahantCollection,0,0.117234212952296,0.204017456657363,-2.52580738401157,0,vibrio alginolyticus,vibrio
mg592580.1,enterovibrio norvegicus,NahantCollection,0,0.150083256022552,0.231464908923679,-5.73560530292151,0,enterovibrio norvegicus,enterovibrio
mg592579.1,vibrio sp. 10n.2,NahantCollection,0,0.448581538526991,0.396207727104724,3.63499080793713,0,vibrio,vibrio
mg592580.1,aliivibrio fischeri,NahantCollection,0,0.0786381338905356,0.193021819726994,3.08627492487753,0,aliivibrio fischeri,aliivibrio
mg592579.1,vibrio vulnificus,NahantCollection,0,0.449547027408001,0.418932920671734,0.881352613078043,0,vibrio vulnificus,vibrio
mg592579.1,vibrio tasmaniensis,NahantCollection,0,0.37381094055673,0.366796301401937,4.39331131354448,0,vibrio tasmaniensis,vibrio
mg592579.1,vibrio splendidus,NahantCollection,0,0.366908362223078,0.365226089110909,3.96807436504081,0,vibrio splendidus,vibrio
